region,lag_days,n_events,mean_chl_anomaly,p_value,significant,corr_with_magnitude,corr_p_value
KI - W,17,17,0.04046583340740676,0.13527617698966063,False,-0.16666666666666669,0.5226031535880373
KI - W,18,17,0.032933861902114094,0.17210499205962662,False,-0.07352941176470588,0.779127287251723
KI - W,19,17,0.034621441042890784,0.16392069241798016,False,-0.16911764705882354,0.5164176230839818
KI - W,20,17,0.03935768138252056,0.1655764696916195,False,-0.19117647058823534,0.46232612062451384
KI - W,21,17,0.0417676398713215,0.15134158757548422,False,-0.25000000000000006,0.3331701359154763
KI - W,22,17,0.04549288777451893,0.11840410673751406,False,-0.24019607843137256,0.3530886590520008
KI - W,23,17,0.04801904370679579,0.12975010515093757,False,-0.3357843137254902,0.1876141178747958
KI - W,24,17,0.048110244788375604,0.1644114645899339,False,-0.3382352941176471,0.18421188285210166
KI - W,25,17,0.05776270324108651,0.1826067740619528,False,-0.31127450980392163,0.2239239360724044
KI - W,26,17,0.054916461275405275,0.26134811488353704,False,-0.4730392156862746,0.05514448179993543
KI - W,27,16,0.06129963567170009,0.21304563316334746,False,-0.34411764705882353,0.19185563142554293
KI - W,28,17,0.04059745952779176,0.30739875817551543,False,-0.34313725490196084,0.1775307396809928
KI - W,29,17,0.032504714923162134,0.42397204815151157,False,-0.3382352941176471,0.18421188285210166
KI - W,30,17,0.03765465187675818,0.36817065503100876,False,-0.29656862745098045,0.24772866621670098
KI - W,31,17,0.04089988560653205,0.313376586870717,False,-0.43627450980392163,0.0799888724598653
KI - W,32,16,0.02648624536536992,0.40441792059345627,False,-0.4176470588235294,0.1074740793993006
KI - W,33,16,0.022098002593875676,0.39233678706532726,False,-0.3970588235294118,0.1278060090882619
KI - W,34,16,0.016983642657509197,0.40439606625321745,False,-0.4294117647058823,0.09693648522272379
KI - W,35,16,0.029315173741252688,0.2576112050336794,False,-0.4558823529411765,0.07594549116741177
KI - W,36,16,0.048445425586154105,0.13912832985270387,False,-0.3588235294117647,0.17230386289263244
KI - W,37,16,0.05576430492413545,0.11722564937662318,False,-0.37058823529411766,0.15765046473782054
KI - W,38,16,0.054768160712860926,0.14326322994983373,False,-0.2823529411764706,0.2893498290632739
KI - W,39,16,0.057613035094081694,0.1496145812233738,False,-0.28823529411764703,0.27898445973708325
KI - W,40,16,0.06162405094752714,0.12883745970111957,False,-0.31764705882352945,0.23057346362184541
KI - W,41,16,0.09229777702130382,0.13311597037692363,False,-0.31176470588235294,0.23980004767411284
KI - W,42,16,0.09266451782147803,0.1463631552167828,False,-0.3294117647058824,0.21280142621621312
KI - W,43,16,0.08291586789391228,0.15522064171903,False,-0.2911764705882353,0.27388704841914874
KI - W,44,16,0.07477173004299406,0.1567688576775733,False,-0.34705882352941175,0.18783442010629964
KI - W,45,16,0.08046458824315952,0.13301116600748056,False,-0.37058823529411766,0.15765046473782054
KI - W,46,16,0.0827597592491657,0.13487157377158004,False,-0.3294117647058824,0.21280142621621312
KI - W,47,16,0.08998522058883242,0.1478268887259623,False,-0.2735294117647059,0.3053231563074052
KI - W,48,16,0.06267231098553613,0.137017814288615,False,-0.3735294117647059,0.15412246989684827
KI - W,49,15,0.07727736913495596,0.08834565309980695,False,-0.2678571428571428,0.3344436005123538
KI - W,50,16,0.06731050155968188,0.08806839218924653,False,-0.3323529411764706,0.2084998279822084
KI - W,51,16,0.07906083473270498,0.08140165280301144,False,-0.38235294117647056,0.14385924954389048
KI - W,52,16,0.06754378406109204,0.08841204452974248,False,-0.43529411764705883,0.09195235850572929
KI - W,53,16,0.07836186957235142,0.0864795298251238,False,-0.4794117647058824,0.06023930250431595
KI - W,54,16,0.08787315724794535,0.03921982129384106,True,-0.5676470588235295,0.02181459214374292
KI - W,55,16,0.09644297751753284,0.032579467906589284,True,-0.488235294117647,0.05501502977813759
KI - W,56,16,0.08664720333181326,0.04436931658759324,True,-0.4941176470588235,0.051723442249235474
KI - W,57,16,0.09285022186425829,0.05061626329493838,False,-0.4617647058823529,0.07176841584053797
KI - W,58,16,0.10731822112575178,0.04884746451613286,True,-0.4705882352941176,0.06581947250108118
KI - W,59,16,0.12761054458096627,0.034814411545115685,True,-0.4735294117647058,0.06391907182682008
KI - W,60,16,0.11103778104297819,0.044727259490158565,True,-0.4558823529411765,0.07594549116741177
KI - W,61,16,0.08851422967078788,0.09640925277495373,False,-0.3029411764705882,0.25406688060961147
KI - W,62,16,0.09286743770353499,0.10415459826153893,False,-0.23823529411764705,0.37425412972798844
KI - W,63,16,0.10234943730313159,0.07847523966074957,False,-0.34705882352941175,0.18783442010629964
KI - W,64,16,0.09938140442107053,0.10541694104791177,False,-0.3382352941176471,0.2000655587786896
KI - W,65,16,0.10326142613554289,0.17948429429912902,False,-0.3205882352941176,0.22604542220798243
KI - W,66,16,0.102669223371361,0.19720867662006927,False,-0.35000000000000003,0.18386882202619317
KI - W,67,16,0.11918034717618003,0.20312765517454334,False,-0.38823529411764707,0.13728162367278124
KI - W,68,16,0.12762175272662374,0.16523163562485987,False,-0.4147058823529412,0.11022940391770164
KI - W,69,16,0.115884656871536,0.12171532090237748,False,-0.45,0.0802957365433964
KI - W,70,16,0.10722692537210174,0.11607325616950194,False,-0.5676470588235295,0.02181459214374292
KI - W,71,16,0.12526733196407028,0.1330537807456316,False,-0.5088235294117647,0.04413521823498383
KI - W,72,16,0.10741173617896584,0.12057499799947523,False,-0.6205882352941177,0.010313515549677674
KI - W,73,16,0.10756551399605263,0.14911973075224197,False,-0.6441176470588235,0.007081524086582877
KI - W,74,16,0.10493668180313853,0.13157589568944136,False,-0.6588235294117648,0.0055114223363436875
KI - W,75,16,0.12318797645691253,0.09026440672289135,False,-0.6941176470588235,0.002853705903456908
KI - W,76,16,0.12203848384808574,0.09769150369880127,False,-0.5882352941176471,0.016539722195378158
KI - W,77,16,0.14625133816818045,0.10188781626817578,False,-0.6029411764705882,0.013424125397891343
KI - W,78,16,0.11439977135243162,0.1042785193909119,False,-0.5205882352941177,0.03869090714064999
KI - W,79,16,0.1175503398602208,0.10859833377997183,False,-0.5,0.04858028888702393
KI - W,80,16,0.10666255257092419,0.11194737354329919,False,-0.4794117647058824,0.06023930250431595
KI - W,81,16,0.12366630854085092,0.0856275609489443,False,-0.5205882352941177,0.03869090714064999
KI - W,82,16,0.11422040179992718,0.09319765523138415,False,-0.4941176470588235,0.051723442249235474
KI - W,83,16,0.09960625104916596,0.09267259954454038,False,-0.4735294117647058,0.06391907182682008
KI - W,84,16,0.12557824291288858,0.0872392732051376,False,-0.7264705882352941,0.0014361826350785247
KI - W,85,16,0.13434227271049864,0.07146380227263875,False,-0.6823529411764706,0.0035879704117567223
KI - W,86,16,0.12016186319912478,0.06384823869882784,False,-0.7088235294117646,0.002111681239254533
KI - W,87,16,0.16488867720278605,0.09006401462500863,False,-0.711764705882353,0.0019840432477699634
KI - W,88,16,0.1779575750542184,0.11998426832764605,False,-0.6323529411764706,0.008577584103099355
KI - W,89,16,0.17808154945572222,0.14120955391647622,False,-0.5911764705882353,0.01587557955564148
KI - W,90,16,0.18819399520843516,0.12694291126260293,False,-0.5823529411764706,0.017932734131035355
Mt Gambier,0,17,0.06939994660662668,0.2268834378390981,False,0.4558823529411765,0.06589472039088747
Mt Gambier,1,17,0.06375877416538757,0.2440779760006867,False,0.48774509803921573,0.04702109699673036
Mt Gambier,2,17,0.025568722847963913,0.318752273475528,False,0.37990196078431376,0.13254890262758873
Mt Gambier,3,17,0.02106667684824191,0.44854695278365186,False,0.40441176470588236,0.10737924277811678
Mt Gambier,4,17,0.030570228443760155,0.2730995966088677,False,0.42156862745098045,0.09191262861281846
Mt Gambier,5,17,0.036228141007052746,0.20129306211889697,False,0.37009803921568635,0.1436754727309515
Mt Gambier,6,17,0.07404631791996354,0.07462686520927321,False,0.2132352941176471,0.4112256782090655
Mt Gambier,7,17,0.07351612111224848,0.10098807389910508,False,0.18382352941176472,0.4800344013399135
Mt Gambier,8,17,0.05692846778185426,0.08914461962814961,False,0.1936274509803922,0.45649692854875445
Mt Gambier,9,17,0.03662475372354188,0.2920195477866611,False,0.41421568627450983,0.09833118794961317
Mt Gambier,10,17,0.035406141757380716,0.2557865992365327,False,0.36764705882352944,0.14655429178401483
Mt Gambier,11,17,0.02740635201334952,0.36381706050553975,False,0.3823529411764707,0.1298634258225738
Mt Gambier,12,17,0.029974892969224967,0.3592760154705097,False,0.4460784313725491,0.07269184178908122
Mt Gambier,13,17,0.0020382353634226477,0.9205898639620522,False,0.3970588235294118,0.11454177561107586
Mt Gambier,14,17,0.00016972348093985726,0.9931816737437019,False,0.4093137254901961,0.10278434681514409
Mt Gambier,15,17,0.005844345083590627,0.8036841978961157,False,0.43137254901960786,0.08383073912478924
Mt Gambier,16,17,0.017479437337118688,0.5136630263360638,False,0.25980392156862747,0.31391716151942517
Mt Gambier,17,17,0.014561452453627303,0.5659569374603737,False,0.27941176470588236,0.2774303257912213
Mt Gambier,18,17,0.011506663961988189,0.5912622993781401,False,0.10049019607843139,0.7011667687510688
Mt Gambier,19,17,0.010072426289236493,0.6154070103157293,False,-0.05147058823529412,0.8444669030406068
Mt Gambier,20,17,0.026404756641521504,0.1811817100677331,False,0.1519607843137255,0.5604155062809044
Mt Gambier,21,17,0.02031449566201335,0.20829267964009976,False,0.17892156862745098,0.4920209629048916
Mt Gambier,22,17,0.014767723015042575,0.3141254792299159,False,0.18872549019607845,0.4681922842798525
Mt Gambier,23,17,0.0026390915741773434,0.8607527905156519,False,0.34803921568627455,0.17101314886910304
Mt Gambier,24,17,0.006542875692874425,0.7212569317333315,False,0.4803921568627451,0.05096160005232446
Mt Gambier,25,17,0.002884429929052729,0.8840497680696136,False,0.4558823529411765,0.06589472039088747
Mt Gambier,26,17,0.004338857560765493,0.8291878303806743,False,0.4730392156862746,0.05514448179993543
Mt Gambier,27,17,0.007646153410192271,0.774815663031502,False,0.34558823529411764,0.17425156925856997
Mt Gambier,28,17,0.02375458486232101,0.4374041965496218,False,0.056372549019607844,0.8298485835353617
Mt Gambier,29,17,0.016191824160370155,0.5930161385444788,False,0.014705882352941176,0.9553274855428822
Mt Gambier,30,17,0.030107874693531593,0.4144438232282579,False,-0.03921568627450981,0.8812135857007628
Mt Gambier,31,17,0.029206866310799807,0.4403816949141198,False,-0.05147058823529412,0.8444669030406068
Mt Gambier,32,16,0.01964126714350033,0.6143084150994601,False,-0.0588235294117647,0.8286807500332258
Mt Gambier,33,16,0.014249970453480856,0.7137703471728838,False,-0.044117647058823525,0.8711220048065985
Mt Gambier,34,16,0.016419266015734693,0.6799146926584547,False,-0.008823529411764706,0.9741279946623942
Mt Gambier,35,16,-0.00025280830228614076,0.9933192373682722,False,-0.01764705882352941,0.9482801500547112
Mt Gambier,36,16,0.04004190148164827,0.34950742033772175,False,-0.03823529411764706,0.8881976539853073
Mt Gambier,37,16,0.0320745310346995,0.44492284819708594,False,-0.15882352941176472,0.5568612810855389
Mt Gambier,38,16,0.02833719544245726,0.4876349554839299,False,-0.12352941176470587,0.6485420669723405
Mt Gambier,39,16,0.020776689345283157,0.6089436744096313,False,-0.12058823529411765,0.6564245147485952
Mt Gambier,40,16,0.02239666279361005,0.600034530533754,False,-0.12941176470588234,0.63288233246826
Mt Gambier,41,16,0.012449360723119394,0.7429504400708016,False,-0.19705882352941176,0.46446421122573867
Mt Gambier,42,16,0.033858835355689114,0.5145549706016137,False,-0.15882352941176472,0.5568612810855389
Mt Gambier,43,16,0.007338728443054207,0.876552479645849,False,-0.06764705882352941,0.8034203137966691
Mt Gambier,44,16,0.0032481093114862594,0.937380344680679,False,0.1176470588235294,0.6643410791623536
Mt Gambier,45,16,0.007485560352160088,0.8667193266043032,False,0.0823529411764706,0.761733078752474
Mt Gambier,46,16,0.01293997259455776,0.7593799757616344,False,0.1176470588235294,0.6643410791623536
Mt Gambier,47,16,0.0202491627141301,0.6628711496309487,False,0.08823529411764705,0.7452220943671326
Mt Gambier,48,16,0.014420068640971445,0.7756513438720589,False,0.15,0.5792486306642535
Mt Gambier,49,16,0.01087756782348843,0.7731205658488853,False,-0.21764705882352942,0.41808684161130294
Mt Gambier,50,16,0.007641601927267998,0.8228004670881801,False,-0.1764705882352941,0.5132505967364668
Mt Gambier,51,16,0.005867161120598497,0.8611845741881906,False,-0.1411764705882353,0.6020026838819791
Mt Gambier,52,16,0.006499824118578711,0.8417224258738674,False,-0.07941176470588236,0.770025319039825
Mt Gambier,53,16,0.011653243750333771,0.7164273189181805,False,-0.1176470588235294,0.6643410791623536
Mt Gambier,54,16,0.02491855061546499,0.4839880239244325,False,-0.22058823529411767,0.4116664304979635
Mt Gambier,55,16,0.01907440161642928,0.553065575767318,False,-0.16176470588235295,0.5494831434036929
Mt Gambier,56,16,-0.008658374149707125,0.7415798405710212,False,-0.09705882352941177,0.7206513082372035
Mt Gambier,57,16,-0.017488316550762197,0.46224069109203303,False,-0.014705882352941175,0.956891924031642
Mt Gambier,58,16,-0.010271610984844843,0.7202729151676055,False,0.0029411764705882353,0.9913748045563624
Mt Gambier,59,16,-0.013241719399091053,0.6562841652880831,False,0.06470588235294117,0.8118214513105935
Mt Gambier,60,16,-0.02127060779769508,0.4536792616134012,False,0.044117647058823525,0.8711220048065985
Mt Gambier,61,16,-0.03135236540055348,0.2494134995831115,False,0.10882352941176471,0.688288293957414
Mt Gambier,62,16,-0.021948190017913795,0.44812260812794,False,0.11176470588235293,0.6802736949858406
Mt Gambier,63,16,-0.0018884683027863575,0.947949085587755,False,0.09999999999999999,0.7125163701282782
Mt Gambier,64,16,-0.009429651048655318,0.7483402300276253,False,0.01764705882352941,0.9482801500547112
Mt Gambier,65,16,-0.01220640822956783,0.6013893517911186,False,-0.12058823529411765,0.6564245147485952
Mt Gambier,66,16,-0.02547535958389443,0.27990462857668963,False,0.008823529411764706,0.9741279946623942
Mt Gambier,67,16,-0.026414388278499262,0.2857027225876322,False,-0.08823529411764705,0.7452220943671326
Mt Gambier,68,16,-0.014229787025778085,0.5872165515225065,False,-0.17058823529411765,0.527609768861268
Mt Gambier,69,16,-0.019922028402132655,0.37951725857084684,False,-0.35000000000000003,0.18386882202619317
Mt Gambier,70,16,-0.00838133691854422,0.7350426959701335,False,-0.14411764705882352,0.5943782881736932
Mt Gambier,71,16,5.974732561124865e-05,0.9979285117378991,False,-0.21176470588235297,0.431083247239221
Mt Gambier,72,16,-0.00910769324483617,0.6487730373356041,False,-0.22352941176470587,0.40529834728275893
Mt Gambier,73,16,-0.000955388116251156,0.9585353250503231,False,-0.38235294117647056,0.14385924954389048
Mt Gambier,74,16,-0.003713871429984781,0.8530140673929278,False,-0.411764705882353,0.11303386621436724
Mt Gambier,75,16,0.010428203939504561,0.7357971968600858,False,-0.3,0.25893645256249886
Mt Gambier,76,16,0.04610544352659156,0.4254079938330534,False,-0.3764705882352941,0.1506481152876309
Mt Gambier,77,16,0.042081809273388754,0.4697013328504348,False,-0.34705882352941175,0.18783442010629964
Mt Gambier,78,16,0.05790668231590339,0.34767882932606986,False,-0.21176470588235297,0.431083247239221
Mt Gambier,79,16,0.05905242074125754,0.29508865158608377,False,-0.19117647058823528,0.47816401281702825
Mt Gambier,80,16,0.08167653911902258,0.23896686271301043,False,-0.2764705882352941,0.2999421284923735
Mt Gambier,81,16,0.11411104095944513,0.19352442275081067,False,-0.29411764705882354,0.268846554622893
Mt Gambier,82,16,0.09197332624656457,0.2502532582647456,False,-0.3529411764705882,0.17995865788498183
Mt Gambier,83,16,0.049455218963945904,0.37728663641248994,False,-0.21764705882352942,0.41808684161130294
Mt Gambier,84,16,0.0367429348462749,0.4455216408681546,False,-0.27941176470588236,0.29461765356841446
Mt Gambier,85,16,0.024193980908464807,0.5931250270531303,False,-0.4058823529411764,0.11879168453237476
Mt Gambier,86,16,0.023068202847969666,0.5717889011531203,False,-0.44705882352941173,0.0825369233953715
Mt Gambier,87,16,0.012031814917212435,0.7277388408734222,False,-0.488235294117647,0.05501502977813759
Mt Gambier,88,16,-0.02300192610183288,0.25332232436328955,False,-0.4264705882352941,0.09949911193753966
Mt Gambier,89,16,-0.03359753081486341,0.052772253075746074,False,-0.3,0.25893645256249886
Mt Gambier,90,16,-0.03353569465911106,0.09076962289302508,False,-0.2058823529411765,0.4442846410521438
Port Fairy,0,17,0.28589055403566155,0.011988254773300585,True,0.13970588235294118,0.5928010818860754
Port Fairy,1,17,0.3192536613770893,0.010969380704482192,True,0.16911764705882354,0.5164176230839818
Port Fairy,2,17,0.3262437262454954,0.010705562853205609,True,0.31617647058823534,0.21632697166875503
Port Fairy,3,17,0.28990321596380036,0.031756452884455236,True,0.27450980392156865,0.28629837865879204
Port Fairy,4,17,0.30680146908977113,0.055402270609162585,False,0.3872549019607844,0.12460639350840542
Port Fairy,5,17,0.26252006227228825,0.09029331688257414,False,0.25490196078431376,0.32346003406511037
Port Fairy,6,17,0.18392787521042409,0.07034044573947615,False,0.24019607843137256,0.3530886590520008
Port Fairy,7,17,0.21840429508469017,0.06153450782010429,False,0.24264705882352944,0.348047032295588
Port Fairy,8,17,0.13462106701957077,0.13764244243935653,False,0.13970588235294118,0.5928010818860754
Port Fairy,9,16,0.11363133223106464,0.1752455294563665,False,-0.044117647058823525,0.8711220048065985
Port Fairy,10,17,0.08453842278789071,0.2897732766923449,False,-0.029411764705882353,0.9107803991169198
Port Fairy,11,17,0.08957851701089983,0.26826933186105095,False,0.0,1.0
Port Fairy,12,17,0.10406842897920046,0.2568056928246213,False,0.09803921568627452,0.708151309718605
Port Fairy,13,17,0.062016358781678986,0.4961295268047714,False,0.27696078431372556,0.281843162514077
Port Fairy,14,17,0.06223097563374275,0.53072312714212,False,0.24509803921568632,0.34304665309958526
Port Fairy,15,17,0.028439737568382452,0.8003908141837399,False,0.10294117647058824,0.6942047830993174
Port Fairy,16,17,0.12780397947595895,0.33732137065519896,False,0.03921568627450981,0.8812135857007628
Port Fairy,17,17,0.1408099670516176,0.2955435358700919,False,-0.06127450980392158,0.8152828502754565
Port Fairy,18,17,0.16760661581150288,0.14787757121291262,False,0.13725490196078433,0.5993690521648235
Port Fairy,19,17,0.2034312324071465,0.04342989166800001,True,0.2058823529411765,0.4279148531427077
Port Fairy,20,17,0.2183159010479597,0.033043422521473034,True,0.25490196078431376,0.32346003406511037
Port Fairy,21,17,0.2100915821994386,0.05317401546986989,False,0.36274509803921573,0.15242989215413413
Port Fairy,22,17,0.23482267735134657,0.034926712227095535,True,0.22058823529411767,0.3948890883363402
Port Fairy,23,17,0.264049148822532,0.022533237790299792,True,0.4534313725490197,0.06754818013371684
Port Fairy,24,17,0.25942680448585864,0.008659557826494895,True,0.39460784313725494,0.11700232160229737
Port Fairy,25,17,0.2352073122619414,0.01156320501834422,True,0.41666666666666674,0.09615710991420598
Port Fairy,26,17,0.20272748641231483,0.024191052660871116,True,0.3823529411764707,0.1298634258225738
Port Fairy,27,17,0.1546893150657833,0.06107365563839303,False,0.18137254901960786,0.4860097755199285
Port Fairy,28,17,0.1569465883097061,0.035701119820158875,True,0.12254901960784316,0.639378272107459
Port Fairy,29,17,0.11950044880101995,0.10366795594964547,False,0.06372549019607844,0.808021077411703
Port Fairy,30,17,0.05256042093330738,0.5208470644315559,False,-0.10539215686274511,0.6872658389566565
Port Fairy,31,17,0.03236524220190797,0.6754699806396554,False,-0.09313725490196079,0.7221860910253712
Port Fairy,32,16,0.03080974286422134,0.6500684750044101,False,-0.2323529411764706,0.38651134990798475
Port Fairy,33,16,0.014429149342079957,0.8551992552413491,False,-0.2058823529411765,0.4442846410521438
Port Fairy,34,16,0.042653240651513144,0.61071068890692,False,-0.0823529411764706,0.761733078752474
Port Fairy,35,16,0.07532489274051928,0.3874535932578318,False,0.07352941176470588,0.7866792491258565
Port Fairy,36,16,0.16030251272466212,0.09945887669862861,False,0.07941176470588236,0.770025319039825
Port Fairy,37,16,0.16343198425269553,0.07739876331524458,False,0.011764705882352941,0.9655081698956276
Port Fairy,38,16,0.15464828391337682,0.19941305301203416,False,0.0411764705882353,0.8796536149318311
Port Fairy,39,16,0.2789742184004613,0.05197091660872247,False,-0.21764705882352942,0.41808684161130294
Port Fairy,40,16,0.2957672087941318,0.06600352987699541,False,-0.14705882352941177,0.5867933937012053
Port Fairy,41,16,0.291613962652073,0.03861732743899051,True,-0.06176470588235294,0.8202418775044894
Port Fairy,42,16,0.25613089925166044,0.04964574268582774,True,-0.02941176470588235,0.9138955872505001
Port Fairy,43,16,0.20219141578612226,0.11521069502028164,False,0.0823529411764706,0.761733078752474
Port Fairy,44,16,0.1946288869516658,0.16454546955117005,False,0.1764705882352941,0.5132505967364668
Port Fairy,45,16,0.0795814858638637,0.4245012018841503,False,0.1264705882352941,0.6406944408168836
Port Fairy,46,16,0.04939604754604045,0.48377636553934333,False,0.08529411764705883,0.7534650694747833
Port Fairy,47,16,0.008809875067146047,0.8887166755447083,False,0.023529411764705882,0.931073583667659
Port Fairy,48,16,0.014207842214299098,0.8369706195787194,False,-0.10882352941176471,0.688288293957414
Port Fairy,49,16,-0.015445603634275152,0.8544825790884537,False,-0.25588235294117645,0.33878990807124576
Port Fairy,50,16,0.056606796805170306,0.4904534341318034,False,0.055882352941176466,0.8371372217954723
Port Fairy,51,16,0.0747192583579038,0.3738815727294075,False,-0.06176470588235294,0.8202418775044894
Port Fairy,52,16,0.1260771670400919,0.14452762685961437,False,-0.19999999999999998,0.45768790507519985
Port Fairy,53,16,0.14879271227511617,0.1042624069727857,False,-0.16176470588235295,0.5494831434036929
Port Fairy,54,16,0.2838212594389915,0.034170643603882465,True,-0.35000000000000003,0.18386882202619317
Port Fairy,55,16,0.2924984947711762,0.05549391616641796,False,-0.3941176470588235,0.13091285429899105
Port Fairy,56,16,0.26293551922509717,0.07236965822101385,False,-0.31764705882352945,0.23057346362184541
Port Fairy,57,16,0.21868233392015102,0.08033468576708672,False,-0.488235294117647,0.05501502977813759
Port Fairy,58,16,0.22605563841893206,0.05054621855294189,False,-0.40294117647058825,0.121745762952543
Port Fairy,59,16,0.26913038061133454,0.029632302343448578,True,-0.2529411764705882,0.34456303133749866
Port Fairy,60,16,0.3212814179603898,0.021137849739019502,True,-0.19705882352941176,0.46446421122573867
Port Fairy,61,16,0.1916307365211348,0.07839107816680987,False,0.03529411764705882,0.8967532476935333
Port Fairy,62,16,0.1534088751922051,0.20511972496862133,False,0.3323529411764706,0.2084998279822084
Port Fairy,63,16,0.1749533782402674,0.21928583368999552,False,0.2323529411764706,0.38651134990798475
Port Fairy,64,16,0.10443583648829229,0.46298103600694807,False,0.27058823529411763,0.31076062710233504
Port Fairy,65,16,0.08504589892746436,0.41551630234490566,False,0.45,0.0802957365433964
Port Fairy,66,16,0.013659522930781057,0.8621209111191814,False,0.29705882352941176,0.2638630146135225
Port Fairy,67,16,0.07185203571959088,0.41438626859672234,False,0.2676470588235294,0.3162544185483094
Port Fairy,68,16,0.03433703759773857,0.6817382014721172,False,0.12352941176470587,0.6485420669723405
Port Fairy,69,16,0.03663298560173383,0.675066125101849,False,-0.011764705882352941,0.9655081698956276
Port Fairy,70,16,0.18339981962039714,0.18309763540950125,False,0.014705882352941175,0.956891924031642
Port Fairy,71,16,0.2247991016023748,0.09567947006959931,False,0.049999999999999996,0.8540995521297436
Port Fairy,72,16,0.22700879645666905,0.06648676077120437,False,-0.02941176470588235,0.9138955872505001
Port Fairy,73,16,0.24731989549916414,0.04788071967011595,True,-0.14705882352941177,0.5867933937012053
Port Fairy,74,16,0.1968759370280341,0.07606298537598989,False,-0.19705882352941176,0.46446421122573867
Port Fairy,75,16,0.1942468720931737,0.06196019912101427,False,-0.08529411764705883,0.7534650694747833
Port Fairy,76,16,0.20895550372965993,0.03395469364148097,True,-0.15,0.5792486306642535
Port Fairy,77,16,0.11127844409396251,0.20816919128393038,False,-0.0588235294117647,0.8286807500332258
Port Fairy,78,16,0.13843006547540426,0.18440239699697605,False,0.01764705882352941,0.9482801500547112
Port Fairy,79,16,0.16813333071768286,0.1030586952283341,False,0.0588235294117647,0.8286807500332258
Port Fairy,80,16,0.1411230363106976,0.1844913883645596,False,-0.049999999999999996,0.8540995521297436
Port Fairy,81,16,0.170553329899641,0.06559811514422165,False,0.0058823529411764705,0.9827505044191351
Port Fairy,82,16,0.19606510532931204,0.03372327461373398,True,0.0058823529411764705,0.9827505044191351
Port Fairy,83,15,0.29077429191224163,0.005973626863721368,True,-0.07142857142857141,0.8002959873970544
Port Fairy,84,16,0.20729745956847356,0.02934646134781807,True,-0.055882352941176466,0.8371372217954723
Port Fairy,85,16,0.12464049865181247,0.1066495773617809,False,-0.16764705882352943,0.5348568245819433
Port Fairy,86,16,0.1709515119991487,0.06139848080367134,False,-0.27058823529411763,0.31076062710233504
Port Fairy,87,16,0.2156709779586111,0.05279696558955984,False,-0.3147058823529411,0.23515831926634445
Port Fairy,88,16,0.22105865152552723,0.09796740030913731,False,-0.36764705882352944,0.1612323576755899
Port Fairy,89,16,0.1878653952763194,0.09855086394923737,False,-0.28823529411764703,0.27898445973708325
Port Fairy,90,16,0.22340558412529174,0.03910593377370294,True,-0.16176470588235295,0.5494831434036929
Port Lincoln,0,17,0.3684172695737426,0.12747278797890818,False,0.37009803921568635,0.1436754727309515
Port Lincoln,1,17,0.3220383975060046,0.13418385800840746,False,0.29411764705882354,0.2518444167529261
Port Lincoln,2,17,0.3146262840521769,0.13848229630615683,False,0.35539215686274517,0.16154091235760826
Port Lincoln,3,17,0.3065043035758977,0.14342215810746708,False,0.31617647058823534,0.21632697166875503
Port Lincoln,4,17,0.30024748932914574,0.16361333857072316,False,0.29656862745098045,0.24772866621670098
Port Lincoln,5,16,0.2728617969235139,0.1859450766167086,False,0.4764705882352941,0.062059174189226164
Port Lincoln,6,17,0.2207442384557564,0.2558453875545007,False,0.4460784313725491,0.07269184178908122
Port Lincoln,7,17,0.13647000381008248,0.30946767617961124,False,0.35294117647058826,0.16465797331641727
Port Lincoln,8,17,0.11261979293714719,0.3302312571158498,False,0.2524509803921569,0.32829422956501797
Port Lincoln,9,17,0.10731268177638535,0.30563377590850305,False,0.15686274509803924,0.5476805847029371
Port Lincoln,10,17,0.14891386542375346,0.28615897761748277,False,0.12254901960784316,0.639378272107459
Port Lincoln,11,17,0.11990514859473675,0.3110681968179055,False,0.07107843137254903,0.7863266619781206
Port Lincoln,12,17,0.12460377998545724,0.3429449851749462,False,0.07107843137254903,0.7863266619781206
Port Lincoln,13,17,0.11798658401859242,0.32543604502572054,False,0.007352941176470588,0.9776558930236225
Port Lincoln,14,17,0.11070909782910213,0.35529781489943457,False,-0.06372549019607844,0.808021077411703
Port Lincoln,15,17,0.11940418105332459,0.3428870303398742,False,-0.07843137254901962,0.7647798831352097
Port Lincoln,16,17,0.10878306811138028,0.34320510430136597,False,0.09068627450980393,0.7292353374489888
Port Lincoln,17,17,0.07406356014332183,0.26926086428664814,False,0.19117647058823534,0.46232612062451384
Port Lincoln,18,17,0.10019556109269127,0.1568803679542338,False,0.24019607843137256,0.3530886590520008
Port Lincoln,19,17,0.11063586168659001,0.12830473110924243,False,0.07843137254901962,0.7647798831352097
Port Lincoln,20,17,0.1185212979578421,0.12226863175372259,False,0.058823529411764705,0.8225588681711514
Port Lincoln,21,17,0.10531114729470897,0.13001050687274923,False,0.11764705882352941,0.6529334399539918
Port Lincoln,22,17,0.1094264421152885,0.10406291206344433,False,0.10539215686274511,0.6872658389566565
Port Lincoln,23,17,0.09593328014433551,0.13634220323424634,False,0.09558823529411767,0.7151579154299805
Port Lincoln,24,17,0.09003642243163593,0.19150293608679014,False,0.002450980392156863,0.992551188788469
Port Lincoln,25,17,0.08940397816545824,0.2336238813693189,False,-0.08823529411764706,0.7363051515421215
Port Lincoln,26,17,0.1058618577734596,0.1772035326009214,False,-0.11029411764705883,0.6734589975422935
